Reading dataset
Processing images into graphs... Took 160.13389039039612s
0.9117	65.62%	5 (x6)
0.9461	56.25%	6 (x6)
0.8190	68.75%	0 (x7)
0.7814	71.88%	2 (x6)
0.6291	78.12%	4 (x10)
0.8711	65.62%	7 (x7)
0.7838	78.12%	4 (x9)
1.0746	62.50%	3 (x6)
0.8027	71.88%	0 (x5)
0.8869	53.12%	4 (x12)
0.9880	75.00%	8 (x6)
0.9401	62.50%	4 (x6)
1.0235	53.12%	9 (x6)
0.7673	68.75%	0 (x7)
0.7432	75.00%	7 (x7)
0.8275	65.62%	6 (x7)
0.6589	75.00%	1 (x5)
1.0087	59.38%	6 (x12)
0.8738	68.75%	8 (x7)
0.9387	53.12%	6 (x11)
0.6719	78.12%	9 (x8)
1.0918	59.38%	3 (x7)
0.9764	62.50%	7 (x7)
0.8879	53.12%	6 (x7)
